58.20911026, 6.74480438232, 0.128877013922, 0.407045096159, -0.011627195403, 3.62968730927
244.685546875, 17.1096324921, -0.0132898706943, 0.096367135644, -0.0121765136719, -71.7558364868
303.060546875, 30.0367774963, 0.0386183932424, -0.043549284339, 0.00157218112145, 96.7411727905
32.8298110962, -193.788284302, -0.0055395886302, -0.0993655845523, 0.0269805956632, 4.33860683441
-43.4977149963, -195.005523682, 0.127338290215, 0.454979360104, -0.0921325609088, 0.0044868174009
-56.4999809265, -133.004989624, 0.0377273187041, -0.00024588679662, -0.0306396428496, 0.00193096243311
-88.5256881714, -111.376091003, -0.271105200052, -1.23077952862, -0.270294129848, 102.527168274
-152.561538696, -62.418182373, 0.213001549244, -0.698700964451, -0.18136587739, 105.268943787
-217.49987793, 0.00256793410517, -0.0118469614536, 0.0411723777652, -0.155242919922, 6.51377736471e-12
-226.52633667, 19.4670696259, -0.0189673602581, 0.144362866879, 0.000438460847363, 97.3564987183
-213.500015259, 105.99949646, -0.00812286324799, 0.00441913213581, -0.0086975088343, 1.09254415293e-05
