-39.9712562561, 194.265930176, -0.0133145134896, 0.0740665644407, -0.00500488420948, -159.40385437
-88.8494644165, 149.180648804, -0.00984073616564, -0.0173896607012, -0.0868835449219, 110.111381531
-108.723121643, 130.601516724, 0.0747254565358, 0.0657610595226, 0.189212322235, -168.411056519
-12.9887714386, 21.0643749237, -0.0130006410182, 0.0252648685127, -0.00515747070312, 69.4496154785
4.54611968994, 42.8058815002, 0.0747750103474, -0.105437621474, 0.0585502460599, -88.5717163086
-15.5022859573, 193.005523682, 0.127338275313, 0.454979360104, -0.0921325683594, -179.995452881
-88.2735824585, 148.412200928, -0.00568569172174, -0.105833776295, -0.0872802510858, 99.5517425537
-97.7362365723, 129.842132568, -0.0060917660594, -0.0444645285606, 0.00225600088015, -176.052810669
-151.52281189, 97.650718689, -0.0455477908254, 0.0900082290173, 0.246780484915, 90.7137069702
-223.501190186, 127.725502014, 0.00621711695567, -0.130033135414, -0.00497435824946, 90.035369873
-188.555389404, 229.558609009, -0.00653285952285, -0.264225840569, 0.17241127789, 65.2210998535
-125.774803162, 262.828125, -0.00328155513853, -0.272497206926, -0.0581054575741, -177.223937988
164.781356812, 265.327209473, 0.129750281572, 0.330458194017, 0.193728774786, -17.9403133392
301.503479004, 156.717559814, -0.00755218509585, 0.152279064059, -0.0625915378332, 90.0179443359
168.071258545, 88.5289840698, 0.207134395838, 0.273173391819, 0.145693093538, 98.4910049438
136.505615234, 133.140625, 0.406824320555, 0.1273830235, 0.239877611399, -22.6367912292
106.751426697, 55.1168937683, -0.0187158957124, 0.111174985766, 0.0199353955686, 176.533874512
-28.3097801208, 3.08842921257, 0.010689124465, 0.0169935096055, 0.0110911671072, 21.7655677795
