201.312820435, 199.420410156, 0.0427638106048, 0.00601068791002, 1.11573076248
227.353744507, 203.959335327, 0.0549420379102, -0.786621034145, 23.8052768707
235.037704468, 223.400817871, 0.161103665829, -0.199523895979, 105.39705658
233.311523438, 242.024032593, 0.0232431329787, 1.04149723053, 74.7545318604
243.098327637, 262.978149414, -0.767938613892, -0.105041518807, 70.6938781738
250.854904175, 265.031311035, -0.134090259671, -0.191772431135, -144.063522339
238.08039856, 238.132492065, -0.456454694271, -1.44238293171, -108.082366943
334.517364502, 231.270675659, 0.00515679270029, -1.15295398235, 74.7165145874
258.550170898, 327.854370117, 0.0156343020499, -0.252014130354, 155.153137207
237.650817871, 350.95010376, 0.00548464152962, 0.130298033357, 78.7935180664
224.051437378, 391.475860596, 0.00775909423828, -0.282073974609, 155.048614502
189.554351807, 396.152130127, 0.00545732071623, 1.01503825188, 174.142868042
52.0942306519, 363.488555908, 0.0146370949224, -0.671935975552, -162.810424805
26.9101161957, 342.990570068, 0.0075405286625, -0.903137087822, -128.622680664
23.2457237244, 326.603485107, 0.0200807545334, -0.203826889396, -89.4385986328
22.6838588715, 303.551605225, 0.0213853213936, 0.130358278751, -95.5328674316
21.6686534882, 270.331359863, 0.0176970195025, -0.449829131365, -85.3205566406
28.1148090363, 251.946517944, -0.000491773593239, -0.71884149313, -55.74168396
38.2816162109, 235.436309814, -0.00848309416324, 1.19234502316, -74.8572235107
26.7118740082, 204.196716309, 0.0229221135378, -0.181793212891, -119.216918945
22.3118114471, 178.233810425, 0.0155113590881, 0.147545322776, -96.7810821533
24.9591159821, 145.129394531, 0.0110375853255, 0.517820954323, -84.6116027832
25.2511692047, 129.510620117, 0.00897486787289, 0.224819660187, -91.5824584961
24.4742126465, 98.0138549805, 0.016815925017, 0.0786274522543, -88.9031066895
23.7267932892, 4.56661462784, -0.156582072377, 0.0620382167399, -91.073425293
-23.3769359589, -21.7629585266, 0.0165905281901, -0.0631408542395, -174.725921631
-67.5115356445, -22.7526283264, 0.0155728301033, -0.234832689166, -176.438522339
-110.012611389, -48.0291137695, 0.0171027928591, -0.0340881310403, -92.9330749512
-118.049858093, -88.2096176147, 0.0154498871416, 0.336785852909, -98.3860015869
-131.954299927, -142.101760864, 0.0159689821303, -0.0722045898438, -101.984420776
-153.126358032, -185.269668579, 0.00411860365421, -1.24963355064, -107.29876709
-153.079391479, -255.455856323, 0.028686793521, 0.275517076254, -92.0282516479
-153.51600647, -282.30166626, 0.0165632069111, 0.055786922574, -89.466468811
-107.512954712, -316.692382812, 0.0214399620891, 0.0191562790424, -150.068939209
-121.806396484, -322.407165527, 0.0179770570248, 1.09774672985, -170.632171631
-154.931732178, -313.565795898, -0.00155728310347, 1.46204018593, 135.673477173
-180.009963989, -304.289978027, -2.17467737198, -0.837188661098, -169.335494995
-205.849563599, -298.964660645, -2.92580699921, 2.54815483093, 125.958763123
